solution,weighted_score,rtp_violation_penalty,win_rate_shortfall_penalty,missing_jackpot_penalty,symbol_concentration_penalty,rtp,win_rate,symbol_concentration,jackpot_probability,reel_1,reel_2,reel_3
75,15.115131578947377,0.0,10.729166666666673,0,4.385964912280703,0.9461805555555556,0.4427083333333333,0.3240740740740741,0.008680555555555556,"[2, 1, 2, 2, 3, 3, 1, 4, 0, 0, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 2]"
76,24.60550682261209,7.64583333333333,13.275462962962969,0,3.6842105263157903,1.0364583333333333,0.41724537037037035,0.3055555555555556,0.0005787037037037037,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 1, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 2, 2]","[2, 4, 2, 2, 0, 1, 4, 4, 3, 3, 3, 2]"
77,55.781189083820664,35.8287037037037,17.847222222222225,0,2.1052631578947367,1.318287037037037,0.3715277777777778,0.2638888888888889,0.003472222222222222,"[2, 2, 2, 3, 3, 3, 0, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[0, 2, 2, 2, 0, 3, 3, 3, 1, 4, 4, 4]"
78,104.07797270955166,94.56712962962963,4.2476851851851904,0,5.263157894736839,1.9056712962962963,0.5075231481481481,0.34722222222222215,0.019097222222222224,"[2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3]"
79,28.27509746588696,17.54166666666668,4.768518518518527,0,5.964912280701755,1.1354166666666667,0.5023148148148148,0.36574074074074076,0.008101851851851851,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 3, 2]","[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2]","[2, 2, 0, 2, 2, 4, 0, 1, 3, 3, 3, 2]"
80,11.931286549707607,1.8703703703703674,1.9907407407407485,0,8.070175438596491,0.9212962962962963,0.5300925925925926,0.4212962962962963,0.009259259259259259,"[2, 1, 1, 3, 3, 3, 1, 0, 0, 4, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 2, 2, 3, 3, 0]"
81,35.34990253411306,26.39583333333333,1.5856481481481555,0,7.368421052631582,1.2239583333333333,0.5341435185185185,0.40277777777777785,0.02141203703703704,"[2, 2, 2, 3, 3, 3, 2, 2, 4, 2, 0, 2]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 0, 4, 1, 1, 3, 3, 3]"
82,9.021076998050692,0.0,0.7754629629629695,0,8.245614035087723,0.9461805555555556,0.5422453703703703,0.425925925925926,0.008680555555555556,"[2, 2, 2, 0, 1, 3, 3, 3, 4, 2, 2, 0]","[2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 3, 2]","[2, 2, 2, 2, 2, 4, 4, 1, 2, 2, 3, 3]"
83,11.068469785575038,0.9444444444444375,2.1064814814814814,1,7.01754385964912,0.9305555555555556,0.5289351851851852,0.39351851851851843,0.0,"[2, 2, 1, 4, 3, 3, 2, 2, 4, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 4, 4, 2, 2, 3, 3, 3]"
84,85.49305555555556,78.82638888888889,0.0,0,6.666666666666668,1.7482638888888888,0.5526620370370371,0.3842592592592593,0.022569444444444444,"[2, 2, 2, 0, 1, 0, 3, 3, 3, 4, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 0, 2, 4, 3, 3, 3, 3, 3]"
85,79.07797270955166,69.27777777777777,4.537037037037039,0,5.263157894736843,1.6527777777777777,0.5046296296296297,0.34722222222222227,0.018518518518518517,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 0, 4, 4, 3, 3, 3, 3]"
86,36.79970760233919,16.673611111111118,18.020833333333336,0,2.1052631578947367,1.1267361111111112,0.3697916666666667,0.2638888888888889,0.007523148148148148,"[2, 2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
87,111.88864522417154,102.37962962962963,4.421296296296295,0,5.087719298245613,1.9837962962962963,0.5057870370370371,0.34259259259259256,0.016203703703703703,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3]"
88,45.42056530214424,24.717592592592585,18.77314814814815,0,1.9298245614035079,1.2071759259259258,0.36226851851851855,0.25925925925925924,0.004629629629629629,"[2, 2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 3, 3, 3, 2]","[4, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
89,45.916423001949326,35.25,5.578703703703708,0,5.087719298245615,1.3125,0.49421296296296297,0.3425925925925926,0.034722222222222224,"[2, 2, 2, 2, 3, 3, 1, 0, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 2]"
90,25.032285575048736,0.0,24.155092592592595,0,0.8771929824561401,0.946412037037037,0.30844907407407407,0.23148148148148148,0.001736111111111111,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 1, 3, 3, 3]","[0, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
91,26.570662768031198,3.3865740740740784,21.956018518518523,0,1.2280701754385956,0.9938657407407407,0.3304398148148148,0.24074074074074073,0.0028935185185185184,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
92,51.938596491228076,42.19444444444444,4.3055555555555625,0,5.438596491228071,1.3819444444444444,0.5069444444444444,0.35185185185185186,0.034722222222222224,"[2, 2, 2, 3, 3, 0, 1, 4, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 2, 3, 3, 3, 1, 4, 4, 2]"
93,68.83187134502924,61.638888888888886,0.0,0,7.19298245614035,1.5763888888888888,0.5729166666666666,0.39814814814814814,0.03009259259259259,"[2, 2, 2, 2, 3, 3, 3, 1, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 4, 4, 4, 3, 3, 3, 3]"
94,267.5075536062378,260.48148148148147,1.4120370370370394,0,5.614035087719297,3.564814814814815,0.5358796296296297,0.35648148148148145,0.009259259259259259,"[3, 3, 2, 3, 3, 0, 1, 4, 4, 4, 4, 2]","[4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 0, 4, 4, 4, 4, 3, 3, 3, 3]"
95,15.896929824561404,2.333333333333332,8.125000000000004,0,5.438596491228068,0.9166666666666666,0.46875,0.3518518518518518,0.013888888888888888,"[2, 2, 2, 3, 3, 0, 1, 4, 2, 2, 4, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 1]","[0, 2, 2, 2, 2, 4, 3, 3, 1, 1, 4, 0]"
96,10.865253411306055,0.5277777777777835,3.4953703703703765,0,6.842105263157896,0.9652777777777778,0.5150462962962963,0.3888888888888889,0.006944444444444444,"[2, 2, 2, 1, 3, 3, 2, 2, 4, 2, 2, 4]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 4, 4, 4]"
97,259.39839181286555,249.48611111111117,5.000000000000004,0,4.912280701754385,3.454861111111111,0.5,0.33796296296296297,0.024305555555555556,"[3, 3, 3, 3, 2, 0, 1, 4, 4, 4, 2, 3]","[4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 0]","[3, 0, 1, 2, 4, 4, 4, 4, 3, 3, 3, 3]"
98,18.041179337231984,8.861111111111121,2.3379629629629695,0,6.842105263157893,1.0486111111111112,0.5266203703703703,0.38888888888888884,0.006944444444444444,"[2, 2, 1, 3, 4, 0, 3, 3, 2, 2, 2, 0]","[1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[3, 3, 2, 2, 2, 1, 4, 2, 2, 2, 3, 3]"
99,10.932261208576996,0.2962962962962954,2.9166666666666674,0,7.719298245614034,0.9629629629629629,0.5208333333333334,0.41203703703703703,0.009259259259259259,"[2, 2, 2, 3, 3, 1, 4, 1, 3, 3, 4, 0]","[2, 2, 2, 2, 2, 4, 2, 2, 2, 3, 3, 3]","[0, 2, 2, 2, 2, 2, 1, 2, 2, 2, 3, 3]"
100,11.055311890838212,2.495370370370376,0.1388888888888884,0,8.421052631578947,0.9849537037037037,0.5486111111111112,0.4305555555555555,0.008101851851851851,"[2, 1, 1, 3, 3, 2, 2, 2, 1, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[2, 2, 2, 2, 0, 1, 4, 2, 2, 3, 3, 1]"
101,21.87037037037037,8.351851851851844,6.851851851851859,0,6.666666666666666,0.8564814814814815,0.48148148148148145,0.38425925925925924,0.004629629629629629,"[2, 2, 2, 3, 3, 3, 4, 1, 0, 2, 2, 0]","[2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 3, 2]","[2, 2, 2, 2, 0, 4, 4, 2, 2, 3, 3, 1]"
102,31.266081871345044,16.847222222222236,10.208333333333336,0,4.210526315789474,1.1284722222222223,0.4479166666666667,0.3194444444444445,0.017361111111111112,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 0, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 4, 4, 3, 3, 1, 3, 2]"
103,14.92690058479532,1.569444444444435,6.041666666666673,1,6.315789473684212,0.9243055555555556,0.4895833333333333,0.37500000000000006,0.0,"[2, 2, 0, 3, 3, 3, 3, 4, 1, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 2, 1, 1, 2, 2, 3, 3, 1]"
104,37.21759259259261,21.534722222222236,12.34953703703704,0,3.333333333333332,1.1753472222222223,0.42650462962962965,0.2962962962962963,0.014467592592592593,"[2, 2, 0, 3, 3, 3, 1, 4, 4, 1, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 2]"
105,17.970516569200786,5.44675925925926,6.909722222222225,0,5.6140350877193015,1.0144675925925926,0.4809027777777778,0.35648148148148157,0.0028935185185185184,"[4, 2, 2, 3, 3, 3, 1, 1, 4, 2, 2, 2]","[3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3]","[0, 2, 2, 2, 0, 1, 4, 4, 3, 3, 2, 2]"
106,10.293859649122817,0.35416666666666735,2.3958333333333415,0,7.543859649122808,0.9635416666666666,0.5260416666666666,0.40740740740740744,0.012152777777777778,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 1, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3]","[2, 2, 2, 2, 0, 1, 1, 2, 2, 2, 3, 3]"
107,264.54702729044834,254.69444444444446,5.115740740740743,0,4.736842105263157,3.5069444444444446,0.4988425925925926,0.3333333333333333,0.020833333333333332,"[3, 3, 3, 1, 0, 2, 1, 4, 4, 4, 4, 3]","[4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 0]","[3, 2, 1, 0, 4, 4, 4, 4, 3, 3, 3, 3]"
108,13.775828460038984,3.83796296296296,2.5694444444444464,0,7.368421052631578,0.9016203703703703,0.5243055555555556,0.40277777777777773,0.008101851851851851,"[2, 2, 2, 3, 0, 3, 1, 4, 4, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[2, 2, 2, 1, 0, 4, 4, 2, 2, 2, 3, 3]"
109,9.031676413255369,0.0648148148148184,0.37037037037037646,0,8.596491228070175,0.9606481481481481,0.5462962962962963,0.4351851851851852,0.011574074074074073,"[2, 2, 2, 3, 3, 3, 1, 1, 0, 0, 4, 0]","[2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 3, 2]","[2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 3, 3]"
110,264.0316764132554,255.3888888888889,3.3796296296296324,0,5.263157894736843,3.513888888888889,0.5162037037037037,0.34722222222222227,0.018518518518518517,"[3, 3, 3, 3, 0, 2, 1, 4, 4, 4, 4, 2]","[4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","[0, 0, 1, 2, 4, 4, 4, 4, 3, 3, 3, 3]"
111,9.031676413255369,0.0648148148148184,0.37037037037037646,0,8.596491228070175,0.9606481481481481,0.5462962962962963,0.4351851851851852,0.011574074074074073,"[2, 2, 2, 3, 3, 3, 4, 1, 0, 0, 4, 0]","[2, 2, 2, 2, 2, 4, 2, 2, 2, 3, 3, 2]","[2, 2, 2, 2, 2, 0, 1, 2, 2, 2, 3, 3]"
112,22.284356725146203,9.277777777777775,6.041666666666673,1,5.9649122807017525,0.8472222222222222,0.4895833333333333,0.3657407407407407,0.0,"[2, 2, 1, 4, 3, 3, 2, 2, 4, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 4, 0, 1, 3, 3, 4, 1]"
113,18.320175438596497,10.250000000000005,0.0,0,8.070175438596491,1.0625,0.5590277777777778,0.4212962962962963,0.006944444444444444,"[2, 2, 2, 4, 3, 3, 2, 2, 4, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 4, 4, 2, 2, 3, 3, 3]"
114,11.390107212475641,0.0,3.4953703703703765,0,7.894736842105265,0.9571759259259259,0.5150462962962963,0.4166666666666667,0.008101851851851851,"[2, 2, 2, 3, 3, 0, 1, 0, 0, 4, 1, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[2, 2, 2, 3, 3, 1, 1, 2, 2, 2, 3, 3]"
115,12.017543859649129,0.0,5.000000000000004,0,7.017543859649124,0.9571759259259259,0.5,0.39351851851851855,0.008101851851851851,"[2, 2, 2, 0, 3, 3, 4, 1, 1, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 3, 1]"
116,106.32577972709552,95.08796296296296,6.851851851851859,0,4.385964912280699,1.9108796296296295,0.48148148148148145,0.324074074074074,0.01273148148148148,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 4, 4, 4, 3, 3, 3, 3]"
117,36.8874269005848,29.694444444444446,0.0,0,7.192982456140353,1.2569444444444444,0.5567129629629629,0.3981481481481482,0.020833333333333332,"[2, 2, 1, 4, 3, 3, 2, 2, 4, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2]","[4, 2, 2, 2, 2, 4, 0, 1, 1, 3, 3, 3]"
118,18.37256335282651,10.828703703703702,0.0,0,7.543859649122808,1.068287037037037,0.5671296296296297,0.40740740740740744,0.008101851851851851,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[2, 2, 2, 1, 0, 4, 4, 2, 2, 2, 3, 3]"
119,84.61890838206628,72.05555555555556,8.703703703703708,0,3.859649122807017,1.6805555555555556,0.46296296296296297,0.3101851851851852,0.013888888888888888,"[2, 2, 2, 3, 3, 3, 3, 0, 4, 4, 4, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 3]"
120,10.87621832358675,1.9166666666666672,1.0648148148148184,0,7.894736842105265,0.9791666666666666,0.5393518518518519,0.4166666666666667,0.006944444444444444,"[2, 2, 2, 3, 3, 3, 2, 2, 4, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 0, 3, 3, 2]","[2, 2, 2, 2, 0, 4, 4, 2, 2, 3, 3, 3]"
121,106.32577972709552,95.08796296296296,6.851851851851859,0,4.385964912280699,1.9108796296296295,0.48148148148148145,0.324074074074074,0.01273148148148148,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[0, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3]"
122,9.021076998050692,0.0,0.7754629629629695,0,8.245614035087723,0.9461805555555556,0.5422453703703703,0.425925925925926,0.008680555555555556,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 2, 2, 0]","[2, 2, 2, 2, 2, 0, 2, 2, 2, 3, 3, 2]","[2, 2, 2, 2, 2, 4, 4, 1, 2, 2, 3, 3]"
123,89.38255360623783,82.24074074074075,1.5277777777777835,0,5.614035087719297,1.7824074074074074,0.5347222222222222,0.35648148148148145,0.013888888888888888,"[2, 2, 3, 3, 1, 0, 3, 3, 3, 4, 2, 2]","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 0, 4, 4, 3, 3, 3, 3, 1]"
124,20.292641325536074,8.861111111111121,5.115740740740743,0,6.315789473684211,1.0486111111111112,0.4988425925925926,0.375,0.020833333333333332,"[2, 2, 2, 3, 3, 0, 1, 4, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2, 2]","[3, 2, 2, 2, 0, 2, 2, 2, 3, 1, 4, 3]"
125,23.082602339181285,1.3958333333333304,19.756944444444446,0,1.9298245614035079,0.9260416666666667,0.3524305555555556,0.25925925925925924,0.007523148148148148,"[2, 2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 1, 1, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
126,28.40545808966861,0.8865740740740655,26.817129629629633,0,0.7017543859649122,0.9311342592592593,0.2818287037037037,0.22685185185185186,0.001736111111111111,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 4, 1, 0]","[2, 2, 2, 2, 4, 4, 4, 0, 1, 3, 3, 3]","[0, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
127,79.07797270955166,69.27777777777777,4.537037037037039,0,5.263157894736843,1.6527777777777777,0.5046296296296297,0.34722222222222227,0.018518518518518517,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 2, 4, 4, 1, 3, 3, 3, 3]"
128,90.5143762183236,75.46990740740742,11.88657407407408,0,3.1578947368421058,1.7146990740740742,0.43113425925925924,0.2916666666666667,0.007523148148148148,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 4, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3]","[0, 2, 2, 2, 1, 4, 4, 3, 3, 3, 3, 3]"
129,8.601608187134511,0.18055555555556244,0.0,0,8.421052631578949,0.9618055555555556,0.5578703703703703,0.4305555555555556,0.003472222222222222,"[2, 2, 2, 1, 3, 3, 2, 2, 4, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2]","[2, 2, 0, 2, 2, 1, 4, 2, 2, 2, 3, 3]"
130,276.40740740740745,269.74074074074076,0.0,0,6.666666666666666,3.6574074074074074,0.5590277777777778,0.38425925925925924,0.013888888888888888,"[3, 3, 2, 3, 3, 2, 1, 4, 4, 4, 4, 3]","[4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 0, 4, 4, 4, 3, 3, 3, 3, 3]"
131,8.790448343079925,0.01851851851851858,0.0,0,8.771929824561406,0.9398148148148148,0.5636574074074074,0.4398148148148149,0.004629629629629629,"[2, 2, 2, 3, 3, 3, 4, 1, 0, 2, 2, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2]","[2, 2, 2, 3, 3, 4, 4, 2, 2, 3, 3, 1]"
132,46.0029239766082,26.91666666666668,16.80555555555556,0,2.280701754385966,1.2291666666666667,0.3819444444444444,0.26851851851851855,0.004629629629629629,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
133,92.67933723196882,84.55555555555556,2.6851851851851904,0,5.438596491228071,1.8055555555555556,0.5231481481481481,0.35185185185185186,0.013888888888888888,"[2, 2, 2, 1, 1, 0, 3, 3, 3, 4, 2, 2]","[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3]","[0, 1, 1, 2, 2, 2, 4, 3, 3, 3, 3, 3]"
134,250.7848440545809,243.93055555555554,1.0648148148148184,0,5.789473684210528,3.3993055555555554,0.5393518518518519,0.36111111111111116,0.017361111111111112,"[3, 3, 3, 3, 2, 0, 1, 4, 4, 4, 4, 3]","[4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","[0, 1, 4, 4, 1, 4, 4, 2, 3, 3, 3, 3]"
135,293.7246588693958,287.1018518518519,0.8333333333333415,0,5.789473684210528,3.8310185185185186,0.5416666666666666,0.36111111111111116,0.02546296296296296,"[3, 3, 3, 3, 2, 0, 1, 4, 4, 4, 4, 3]","[4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3]","[0, 0, 1, 2, 4, 4, 4, 3, 3, 3, 3, 3]"
136,23.22027290448344,6.4305555555555625,12.754629629629632,0,4.035087719298247,1.0243055555555556,0.4224537037037037,0.3148148148148148,0.009259259259259259,"[2, 2, 2, 3, 3, 3, 0, 1, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 2, 2]","[0, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 2]"
137,69.81505847953215,59.150462962962955,5.752314814814818,0,4.912280701754385,1.5515046296296295,0.49247685185185186,0.33796296296296297,0.019097222222222224,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 1, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 1, 2, 2]"
138,87.46734892787525,76.91666666666667,5.462962962962969,0,5.087719298245613,1.7291666666666667,0.49537037037037035,0.34259259259259256,0.016203703703703703,"[2, 2, 2, 2, 3, 3, 3, 4, 4, 0, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 4, 4, 4, 4, 3, 3, 3, 3]"
139,22.65375243664718,3.7916666666666714,15.879629629629632,0,2.982456140350877,0.9979166666666667,0.3912037037037037,0.28703703703703703,0.010416666666666666,"[2, 2, 2, 2, 3, 3, 1, 1, 4, 4, 4, 2]","[2, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 4, 4]"
140,58.34941520467838,46.36111111111112,7.777777777777783,0,4.210526315789473,1.4236111111111112,0.4722222222222222,0.3194444444444444,0.016203703703703703,"[2, 2, 2, 3, 3, 3, 1, 0, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 1, 4, 4, 4, 3, 3, 3, 3]"
141,24.52753411306043,1.7430555555555511,21.0300925925926,0,1.754385964912279,0.9225694444444444,0.33969907407407407,0.2546296296296296,0.004050925925925926,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 4, 4, 4]"
142,39.71150097465887,24.83333333333333,11.01851851851852,0,3.859649122807017,1.2083333333333333,0.4398148148148148,0.3101851851851852,0.013888888888888888,"[2, 2, 2, 3, 3, 1, 1, 4, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 4, 4, 4]"
143,26.640107212475627,3.0509259259259185,22.361111111111114,0,1.2280701754385956,0.9094907407407408,0.3263888888888889,0.24074074074074073,0.0023148148148148147,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 4, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 1, 1, 1, 4, 4]"
144,261.94834307992204,253.01620370370372,3.6689814814814814,0,5.263157894736843,3.490162037037037,0.5133101851851852,0.34722222222222227,0.028356481481481483,"[3, 3, 3, 3, 0, 2, 1, 4, 4, 4, 4, 3]","[2, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3]","[0, 0, 1, 2, 4, 4, 4, 3, 3, 3, 3, 3]"
145,30.416910331384017,7.923611111111107,20.91435185185186,0,1.5789473684210524,0.8607638888888889,0.34085648148148145,0.25,0.004050925925925926,"[2, 2, 2, 3, 3, 3, 1, 1, 4, 4, 4, 0]","[2, 2, 2, 2, 2, 4, 4, 1, 1, 3, 3, 3]","[2, 2, 2, 2, 0, 3, 3, 3, 1, 1, 4, 4]"
146,24.478801169590643,5.331018518518516,16.516203703703706,0,2.6315789473684195,1.0133101851851851,0.38483796296296297,0.27777777777777773,0.009837962962962963,"[2, 2, 2, 3, 3, 3, 0, 1, 4, 4, 4, 2]","[2, 2, 2, 2, 0, 4, 4, 3, 3, 3, 2, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 0]"
147,21.827729044834314,0.7013888888888884,17.442129629629633,0,3.6842105263157903,0.9670138888888888,0.3755787037037037,0.3055555555555556,0.0005787037037037037,"[2, 2, 2, 3, 3, 3, 1, 4, 4, 1, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 2, 2]","[2, 4, 3, 2, 0, 1, 4, 4, 3, 3, 3, 2]"
148,56.77777777777779,41.847222222222236,11.597222222222225,0,3.333333333333332,1.3784722222222223,0.4340277777777778,0.2962962962962963,0.01273148148148148,"[2, 2, 2, 1, 3, 3, 3, 0, 4, 4, 2, 2]","[2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 1, 4, 4, 3, 3, 3, 3]"
149,48.10818713450293,35.25,8.472222222222225,0,4.385964912280703,1.3125,0.4652777777777778,0.3240740740740741,0.020833333333333332,"[2, 2, 2, 3, 3, 0, 1, 4, 4, 4, 2, 2]","[2, 2, 2, 2, 2, 4, 4, 3, 3, 3, 3, 2]","[2, 2, 2, 2, 0, 3, 3, 3, 4, 4, 4, 2]"
